"","","","135","Round","1820","0.75","Ideal","D","SI1","2426.6666666667","","","135","Round","0","0.00","Ideal","SI2","G","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","136","Round","2090","0.80","Ideal","D","SI1","2612.5","","","136","Round","0","0.00","Ideal","SI2","G","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","137","Round","3090","0.85","Ideal","D","SI1","3635.2941176471","","","137","Round","0","0.00","Ideal","SI2","H","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","138","Round","1320","0.70","Ideal","E","SI1","1885.7142857143","","","138","Round","0","0.00","Ideal","SI2","H","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","139","Round","1600","0.72","Ideal","E","SI1","2222.2222222222","","","139","Round","0","0.00","Ideal","SI2","H","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","140","Round","2000","0.80","Ideal","E","SI1","2500","","","140","Round","0","0.00","Ideal","SI2","I","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","141","Round","3810","0.85","Ideal","E","SI1","4482.3529411765","","","141","Round","0","0.00","Ideal","SI2","I","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","142","Round","1370","0.71","Ideal","F","SI1","1929.5774647887","","","142","Round","0","0.00","Ideal","SI2","I","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","143","Round","1780","0.74","Ideal","F","SI1","2405.4054054054","","","143","Round","0","0.00","Ideal","SI2","J","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","144","Round","1950","0.81","Ideal","F","SI1","2407.4074074074","","","144","Round","0","0.00","Ideal","SI2","J","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","145","Round","2680","0.87","Ideal","F","SI1","3080.4597701149","","","145","Round","0","0.00","Ideal","SI2","J","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","146","Round","1330","0.70","Ideal","G","SI1","1900","","","146","Round","0","0.00","Ideal","SI2","K","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","147","Round","1580","0.75","Ideal","G","SI1","2106.6666666667","","","147","Round","0","0.00","Ideal","SI2","K","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","148","Round","2180","0.80","Ideal","G","SI1","2725","","","148","Round","0","0.00","Ideal","SI2","K","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","149","Round","2400","0.84","Ideal","G","SI1","2857.1428571429","","","149","Round","800","0.78","Ideal","IF","D","1025.641025641","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","150","Round","1290","0.70","Ideal","H","SI1","1842.8571428571","","","150","Round","850","0.73","Ideal","IF","D","1164.3835616438","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","151","Round","1590","0.72","Ideal","H","SI1","2208.3333333333","","","151","Round","710","0.74","Ideal","IF","D","959.45945945946","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","152","Round","1700","0.81","Ideal","H","SI1","2098.7654320988","","","152","Round","564","0.76","Ideal","IF","D","742.10526315789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","153","Round","2970","0.85","Ideal","H","SI1","3494.1176470588","","","153","Round","670","0.72","Ideal","IF","E","930.55555555556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","154","Round","1260","0.71","Ideal","I","SI1","1774.6478873239","","","154","Round","700","0.75","Ideal","IF","E","933.33333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","155","Round","1410","0.74","Ideal","I","SI1","1905.4054054054","","","155","Round","760","0.77","Ideal","IF","E","987.01298701299","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","156","Round","1460","0.80","Ideal","I","SI1","1825","","","156","Round","770","0.70","Ideal","IF","E","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","157","Round","2310","0.85","Ideal","I","SI1","2717.6470588235","","","157","Round","800","0.86","Ideal","IF","F","930.23255813953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","158","Round","940","0.71","Ideal","J","SI1","1323.9436619718","","","158","Round","442","0.78","Ideal","IF","F","566.66666666667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","159","Round","1310","0.78","Ideal","J","SI1","1679.4871794872","","","159","Round","423","0.71","Ideal","IF","F","595.77464788732","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","160","Round","1350","0.87","Ideal","J","SI1","1551.724137931","","","160","Round","586","0.72","Ideal","IF","G","813.88888888889","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","161","Round","1820","0.89","Ideal","J","SI1","2044.9438202247","","","161","Round","1306","0.72","Ideal","IF","G","1813.8888888889","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","162","Round","820","0.70","Ideal","K","SI1","1171.4285714286","","","162","Round","0","0.00","Ideal","IF","G","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","163","Round","1080","0.72","Ideal","K","SI1","1500","","","163","Round","0","0.00","Ideal","IF","H","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","164","Round","1090","0.74","Ideal","K","SI1","1472.972972973","","","164","Round","0","0.00","Ideal","IF","H","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","165","Round","1100","0.80","Ideal","K","SI1","1375","","","165","Round","0","0.00","Ideal","IF","H","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","166","Round","1110","0.83","Ideal","K","SI1","1337.3493975904","","","166","Round","0","0.00","Ideal","IF","I","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","167","Round","1280","0.70","Ideal","D","SI2","1828.5714285714","","","167","Round","0","0.00","Ideal","IF","I","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","168","Round","1390","0.71","Ideal","D","SI2","1957.7464788732","","","168","Round","0","0.00","Ideal","IF","I","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","169","Round","1360","0.75","Ideal","D","SI2","1813.3333333333","","","169","Round","0","0.00","Ideal","IF","J","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","170","Round","1460","0.77","Ideal","D","SI2","1896.1038961039","","","170","Round","0","0.00","Ideal","IF","J","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","171","Round","2910","0.83","Ideal","D","SI2","3506.0240963855","","","171","Round","0","0.00","Ideal","IF","J","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","172","Round","1410","0.70","Ideal","E","SI2","2014.2857142857","","","172","Round","0","0.00","Ideal","IF","K","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","173","Round","1440","0.76","Ideal","E","SI2","1894.7368421053","","","173","Round","0","0.00","Ideal","IF","K","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","174","Round","1550","0.80","Ideal","E","SI2","1937.5","","","174","Round","0","0.00","Ideal","IF","K","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","175","Round","1980","0.82","Ideal","E","SI2","2414.6341463415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","176","Round","2210","0.83","Ideal","E","SI2","2662.6506024096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","177","Round","1150","0.70","Ideal","F","SI2","1642.8571428571","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","178","Round","1310","0.73","Ideal","F","SI2","1794.5205479452","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","179","Round","1750","0.76","Ideal","F","SI2","2302.6315789474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","180","Round","1880","0.81","Ideal","F","SI2","2320.987654321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","181","Round","2530","0.85","Ideal","F","SI2","2976.4705882353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","182","Round","1230","0.70","Ideal","G","SI2","1757.1428571429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","183","Round","1380","0.75","Ideal","G","SI2","1840","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","184","Round","1500","0.80","Ideal","G","SI2","1875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","185","Round","1550","0.81","Ideal","G","SI2","1913.5802469136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","186","Round","2220","0.87","Ideal","G","SI2","2551.724137931","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","187","Round","990","0.70","Ideal","H","SI2","1414.2857142857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","188","Round","1420","0.71","Ideal","H","SI2","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","189","Round","1500","0.80","Ideal","H","SI2","1875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","190","Round","1730","0.89","Ideal","H","SI2","1943.8202247191","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","191","Round","1080","0.70","Ideal","I","SI2","1542.8571428571","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","192","Round","1290","0.73","Ideal","I","SI2","1767.1232876712","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","193","Round","1330","0.77","Ideal","I","SI2","1727.2727272727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","194","Round","1340","0.80","Ideal","I","SI2","1675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","195","Round","1840","0.84","Ideal","I","SI2","2190.4761904762","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","196","Round","1020","0.70","Ideal","J","SI2","1457.1428571429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","197","Round","1120","0.74","Ideal","J","SI2","1513.5135135135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","198","Round","1500","0.75","Ideal","J","SI2","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","199","Round","1530","0.82","Ideal","J","SI2","1865.8536585366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","200","Round","2330","0.87","Ideal","J","SI2","2678.1609195402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","201","Round","830","0.70","Ideal","K","SI2","1185.7142857143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","202","Round","900","0.71","Ideal","K","SI2","1267.6056338028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","203","Round","930","0.75","Ideal","K","SI2","1240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","204","Round","1240","0.84","Ideal","K","SI2","1476.1904761905","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","205","Round","1720","0.87","Ideal","K","SI2","1977.0114942529","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","206","Round","2830","0.70","Ideal","D","IF","4042.8571428571","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","207","Round","2860","0.73","Ideal","D","IF","3917.8082191781","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","208","Round","4070","0.75","Ideal","D","IF","5426.6666666667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","209","Round","4870","0.80","Ideal","D","IF","6087.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","210","Round","2550","0.70","Ideal","E","IF","3642.8571428571","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","211","Round","4790","0.81","Ideal","E","IF","5913.5802469136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","212","Round","5310","0.85","Ideal","E","IF","6247.0588235294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","213","Round","4980","0.88","Ideal","E","IF","5659.0909090909","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","214","Round","2600","0.71","Ideal","F","IF","3661.9718309859","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","215","Round","2930","0.76","Ideal","F","IF","3855.2631578947","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","216","Round","3430","0.82","Ideal","F","IF","4182.9268292683","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","217","Round","3280","0.83","Ideal","F","IF","3951.8072289157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","218","Round","3940","0.85","Ideal","F","IF","4635.2941176471","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","219","Round","2330","0.71","Ideal","G","IF","3281.6901408451","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","220","Round","2370","0.73","Ideal","G","IF","3246.5753424658","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","221","Round","2670","0.76","Ideal","G","IF","3513.1578947368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","222","Round","2670","0.80","Ideal","G","IF","3337.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","223","Round","3390","0.82","Ideal","G","IF","4134.1463414634","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","224","Round","2000","0.71","Ideal","H","IF","2816.9014084507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","225","Round","2260","0.74","Ideal","H","IF","3054.0540540541","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","226","Round","2610","0.75","Ideal","H","IF","3480","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","227","Round","2500","0.81","Ideal","H","IF","3086.4197530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","228","Round","3030","0.82","Ideal","H","IF","3695.1219512195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","229","Round","1760","0.71","Ideal","I","IF","2478.8732394366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","230","Round","2120","0.73","Ideal","I","IF","2904.1095890411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","231","Round","2270","0.75","Ideal","I","IF","3026.6666666667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","232","Round","2340","0.80","Ideal","I","IF","2925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","233","Round","3100","0.84","Ideal","I","IF","3690.4761904762","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","234","Round","1640","0.70","Ideal","J","IF","2342.8571428571","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","235","Round","1750","0.71","Ideal","J","IF","2464.7887323944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","236","Round","2060","0.77","Ideal","J","IF","2675.3246753247","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","237","Round","1950","0.81","Ideal","J","IF","2407.4074074074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","238","Round","1340","0.70","Ideal","K","IF","1914.2857142857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","239","Round","1400","0.76","Ideal","K","IF","1842.1052631579","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","240","Round","1580","0.78","Ideal","K","IF","2025.641025641","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","241","Round","1780","0.80","Ideal","K","IF","2225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","242","Round","2440","0.81","Ideal","K","IF","3012.3456790123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
